company_id,name,town,postcode,sectors,entry_routes,role_families,size_band,priority_employer,hiring_signal,website,summary,profile_text,source
GLC079,George Bence & Sons Limited,Cheltenham,GL52,hospitality_retail,apprenticeship|school_leaver|graduate,sales|customer_success,large,1,medium,https://www.bence.co.uk,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 46130 - Agents involved in the sale of timber and building materials. Leaver routes vary — check careers pages and Find an Apprenticeship.,George Bence & Sons Limited Cheltenham Gloucestershire hospitality_retail apprenticeship graduate school leaver 46130 - Agents involved in the sale of timber and building materials,
GLC080,Gloucester Diocesan Board Of Finance,Gloucester,GL1,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.gloucester.anglican.org,Companies House–listed employer with registered office in Gloucester (accounts category: GROUP). Nature of business (SIC): 94910 - Activities of religious organizations. Leaver routes vary — check careers pages and Find an Apprenticeship.,Gloucester Diocesan Board Of Finance Gloucester Gloucestershire business_professional apprenticeship graduate school leaver 94910 - Activities of religious organizations,
GLC081,Gloucestershire Everyman Theatre Company Limited,Gloucestershire,GL50,creative_events,apprenticeship|school_leaver|graduate,content|events,large,1,medium,https://www.everymantheatre.org.uk,Companies House–listed employer with registered office in Gloucestershire (accounts category: GROUP). Nature of business (SIC): 90040 - Operation of arts facilities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Gloucestershire Everyman Theatre Company Limited Gloucestershire Gloucestershire creative_events apprenticeship graduate school leaver 90040 - Operation of arts facilities,
GLC082,Gloucestershire Wildlife Trust,Gloucester,GL4,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.gloucestershirewildlifetrust.co.uk,Companies House–listed employer with registered office in Gloucester (accounts category: GROUP). Nature of business (SIC): 94990 - Activities of other membership organizations n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Gloucestershire Wildlife Trust Gloucester Gloucestershire business_professional apprenticeship graduate school leaver 94990 - Activities of other membership organizations n.e.c.,
GLC083,Hercules PLC,Cirencester,GL7,construction_green,apprenticeship|school_leaver|graduate,technician|field_ops|engineer_ops,large,1,medium,https://www.hercules-construction.co.uk,Companies House–listed employer with registered office in Cirencester (accounts category: GROUP). Nature of business (SIC): 42110 - Construction of roads and motorways. Leaver routes vary — check careers pages and Find an Apprenticeship.,Hercules PLC Cirencester Gloucestershire construction_green apprenticeship graduate school leaver 42110 - Construction of roads and motorways,
GLC084,Hollingsworth And Vose Company (U.K.) Limited,Cheltenham,GL54,aerospace_manufacturing,apprenticeship|school_leaver|graduate,engineer_ops|manufacturing|technician,large,1,medium,https://www.hollingsworth-vose.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 17290 - Manufacture of other articles of paper and paperboard n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Hollingsworth And Vose Company (U.K.) Limited Cheltenham Gloucestershire aerospace_manufacturing apprenticeship graduate school leaver 17290 - Manufacture of other articles of paper and paperboard n.e.c.,
GLC085,Howard Tenens Limited,Stroud,GL5,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.howardtenens.com,Companies House–listed employer with registered office in Stroud (accounts category: GROUP). Nature of business (SIC): 52103 - Operation of warehousing and storage facilities for land transport activities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Howard Tenens Limited Stroud Gloucestershire business_professional apprenticeship graduate school leaver 52103 - Operation of warehousing and storage facilities for land transport activities,
GLC086,Huntington House (Hldgs) Ltd,Cheltenham,GL50,health_care,apprenticeship|school_leaver|graduate,care|admin,large,1,medium,https://www.huntingtonhouse.co.uk,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 87100 - Residential nursing care facilities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Huntington House (Hldgs) Ltd Cheltenham Gloucestershire health_care apprenticeship graduate school leaver 87100 - Residential nursing care facilities,
GLC088,Innova Capital Limited,Cheltenham,GL50,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.innovarenewables.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 66300 - Fund management activities. Leaver routes vary — check careers pages and Find an Apprenticeship.,Innova Capital Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 66300 - Fund management activities,
GLC089,Innova Renewables Limited,Cheltenham,GL50,construction_green,apprenticeship|school_leaver|graduate,technician|field_ops|engineer_ops,large,1,medium,https://www.innovarenewables.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 35110 - Production of electricity. Leaver routes vary — check careers pages and Find an Apprenticeship.,Innova Renewables Limited Cheltenham Gloucestershire construction_green apprenticeship graduate school leaver 35110 - Production of electricity,
GLC090,Insuco Intl Limited,Moreton-In-Marsh,GL56,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.insuco.com,"Companies House–listed employer with registered office in Moreton-In-Marsh (accounts category: GROUP). Nature of business (SIC): 74909 - Other professional, scientific and technical activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.","Insuco Intl Limited Moreton-In-Marsh Gloucestershire business_professional apprenticeship graduate school leaver 74909 - Other professional, scientific and technical activities n.e.c.",
GLC091,Jammac Care Group Limited,Stroud,GL5,health_care,apprenticeship|school_leaver|graduate,care|admin,large,1,medium,https://www.jammaccaregroup.co.uk,Companies House–listed employer with registered office in Stroud (accounts category: GROUP). Nature of business (SIC): 87300 - Residential care activities for the elderly and disabled. Leaver routes vary — check careers pages and Find an Apprenticeship.,Jammac Care Group Limited Stroud Gloucestershire health_care apprenticeship graduate school leaver 87300 - Residential care activities for the elderly and disabled,
GLC092,Jgh Group Limited,Cheltenham,GL50,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.jgtravelgroup.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 82990 - Other business support service activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Jgh Group Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 82990 - Other business support service activities n.e.c.,
GLC093,Jgh Topco Limited,Cheltenham,GL50,business_professional,apprenticeship|school_leaver|graduate,admin|finance|project_coord,large,1,medium,https://www.jgtravelgroup.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 82990 - Other business support service activities n.e.c.. Leaver routes vary — check careers pages and Find an Apprenticeship.,Jgh Topco Limited Cheltenham Gloucestershire business_professional apprenticeship graduate school leaver 82990 - Other business support service activities n.e.c.,
GLC094,Jsp Limited,Cheltenham,GL50,aerospace_manufacturing,apprenticeship|school_leaver|graduate,engineer_ops|manufacturing|technician,large,1,medium,https://www.jspsafety.com,Companies House–listed employer with registered office in Cheltenham (accounts category: GROUP). Nature of business (SIC): 22290 - Manufacture of other plastic products. Leaver routes vary — check careers pages and Find an Apprenticeship.,Jsp Limited Cheltenham Gloucestershire aerospace_manufacturing apprenticeship graduate school leaver 22290 - Manufacture of other plastic products,
GLC095,Kubus Group Limited,Cirencester,GL7,cyber_digital|hospitality_retail|business_professional,apprenticeship|school_leaver|graduate,software|cyber|analyst,large,1,medium,https://www.kubus.com,"Companies House–listed employer with registered office in Cirencester (accounts category: GROUP). Nature of business (SIC): 46510 - Wholesale of computers, computer peripheral equipment and software. Leaver routes vary — check careers pages and Find an Apprenticeship.","Kubus Group Limited Cirencester Gloucestershire cyber_digital hospitality_retail business_professional apprenticeship graduate school leaver 46510 - Wholesale of computers, computer peripheral equipment and software",
