leaver_id,interest_sectors,target_sectors,dominant_riasec,r,i,a,s,e,c,source,cohort,sample_weight,persona_seed
bridge_journalist_133,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Artistic|Enterprising,0.0626,0.1962,0.2329,0.171,0.2082,0.129,onet_bridge,synthetic_occupation,0.75,
bridge_social_worker_134,health_care,health_care,Social|Conventional,0.1495,0.1581,0.0965,0.2745,0.1378,0.1835,onet_bridge,synthetic_occupation,0.75,
bridge_aerospace_tech_135,aerospace_manufacturing|construction_green|health_care,aerospace_manufacturing|construction_green|health_care,Realistic|Investigative,0.2621,0.2203,0.1299,0.0782,0.1182,0.1912,onet_bridge,synthetic_occupation,0.75,
bridge_biomed_eng_136,aerospace_manufacturing|agri_tech_food|health_care,aerospace_manufacturing|agri_tech_food|health_care,Investigative|Conventional,0.1945,0.2563,0.127,0.1384,0.0695,0.2142,onet_bridge,synthetic_occupation,0.75,
bridge_lab_tech_137,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.2318,0.3216,0.0241,0.112,0.092,0.2186,onet_bridge,synthetic_occupation,0.75,
bridge_industrial_eng_138,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.168,0.2447,0.0644,0.0917,0.2072,0.2239,onet_bridge,synthetic_occupation,0.75,
bridge_business_admin_141,business_professional,business_professional,Conventional|Social,0.1194,0.0717,0.1179,0.2081,0.1327,0.3502,onet_bridge,synthetic_occupation,0.75,
bridge_call_centre_142,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.0912,0.0904,0.0843,0.1966,0.2787,0.2588,onet_bridge,synthetic_occupation,0.75,
bridge_hca_143,education_training|health_care,education_training|health_care,Social|Realistic,0.193,0.152,0.0806,0.2995,0.1019,0.1729,onet_bridge,synthetic_occupation,0.75,
bridge_logistics_144,business_professional,business_professional,Conventional|Investigative,0.1758,0.1915,0.0609,0.0666,0.1847,0.3205,onet_bridge,synthetic_occupation,0.75,
bridge_project_manager_146,business_professional,business_professional,Conventional|Enterprising,0.0876,0.154,0.1121,0.1589,0.2331,0.2542,onet_bridge,synthetic_occupation,0.75,
bridge_florist_147,creative_events|hospitality_retail,creative_events|hospitality_retail,Artistic|Realistic,0.179,0.0958,0.281,0.1576,0.1701,0.1165,onet_bridge,synthetic_occupation,0.75,
bridge_quality_control_148,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2865,0.2337,0.0409,0.0647,0.0886,0.2856,onet_bridge,synthetic_occupation,0.75,
bridge_green_energy_149,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Realistic|Enterprising,0.3033,0.1288,0.0885,0.1126,0.194,0.1728,onet_bridge,synthetic_occupation,0.75,
bridge_social_worker_150,health_care|public_sector,health_care|public_sector,Social|Conventional,0.1141,0.1582,0.1064,0.2899,0.1631,0.1684,onet_bridge,synthetic_occupation,0.75,
bridge_pharmacy_tech_151,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.0818,0.2429,0.0749,0.1951,0.1166,0.2887,onet_bridge,synthetic_occupation,0.75,
bridge_env_tech_152,agri_tech_food|cyber_digital|health_care,agri_tech_food|cyber_digital|health_care,Investigative|Conventional,0.178,0.2596,0.0854,0.178,0.1075,0.1915,onet_bridge,synthetic_occupation,0.75,
bridge_photographer_153,aerospace_manufacturing|construction_green|creative_events,aerospace_manufacturing|construction_green|creative_events,Artistic|Conventional,0.155,0.1214,0.2852,0.0775,0.1674,0.1936,onet_bridge,synthetic_occupation,0.75,
bridge_carpenter_154,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.3415,0.168,0.1155,0.0517,0.1498,0.1735,onet_bridge,synthetic_occupation,0.75,
bridge_food_sci_155,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1586,0.305,0.0731,0.0554,0.1331,0.2748,onet_bridge,synthetic_occupation,0.75,
bridge_plumber_156,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.3129,0.1489,0.0219,0.146,0.1663,0.2041,onet_bridge,synthetic_occupation,0.75,
bridge_sales_assoc_157,business_professional|hospitality_retail,business_professional|hospitality_retail,Social|Enterprising,0.0868,0.145,0.0921,0.2528,0.2369,0.1863,onet_bridge,synthetic_occupation,0.75,
bridge_builder_159,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.3897,0.145,0.0341,0.1121,0.143,0.176,onet_bridge,synthetic_occupation,0.75,
bridge_security_guard_161,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Conventional|Realistic,0.1999,0.1025,0.0595,0.1736,0.1855,0.2791,onet_bridge,synthetic_occupation,0.75,
bridge_beauty_162,business_professional|creative_events|hospitality_tourism,business_professional|creative_events|hospitality_tourism,Social|Artistic,0.1247,0.1164,0.1946,0.2036,0.1865,0.174,onet_bridge,synthetic_occupation,0.75,
bridge_mental_health_163,cyber_digital|health_care|public_sector,cyber_digital|health_care|public_sector,Social|Investigative,0.1215,0.1912,0.1063,0.3387,0.106,0.1363,onet_bridge,synthetic_occupation,0.75,
bridge_librarian_165,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Social,0.0674,0.2011,0.1204,0.2054,0.129,0.2767,onet_bridge,synthetic_occupation,0.75,
bridge_hca_166,business_professional|cyber_digital|health_care,business_professional|cyber_digital|health_care,Social|Realistic,0.2067,0.1428,0.07,0.2779,0.0997,0.2029,onet_bridge,synthetic_occupation,0.75,
bridge_agri_tech_167,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2332,0.1947,0.0965,0.1937,0.0851,0.1968,onet_bridge,synthetic_occupation,0.75,
bridge_elec_engineer_168,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.1923,0.294,0.1125,0.0895,0.1327,0.1789,onet_bridge,synthetic_occupation,0.75,
bridge_sales_rep_169,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Social,0.1118,0.1004,0.1097,0.1975,0.3014,0.1792,onet_bridge,synthetic_occupation,0.75,
bridge_hvac_171,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2975,0.138,0.0664,0.1273,0.1581,0.2127,onet_bridge,synthetic_occupation,0.75,
bridge_social_worker_172,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Investigative,0.0974,0.1841,0.1225,0.2888,0.1477,0.1595,onet_bridge,synthetic_occupation,0.75,
bridge_sales_assoc_173,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.1183,0.0841,0.1548,0.1785,0.2414,0.2229,onet_bridge,synthetic_occupation,0.75,
bridge_cad_tech_174,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1329,0.2397,0.2131,0.0918,0.0902,0.2323,onet_bridge,synthetic_occupation,0.75,
bridge_accountant_175,business_professional|creative_events|hospitality_tourism,business_professional|creative_events|hospitality_tourism,Conventional|Investigative,0.087,0.2179,0.0305,0.1516,0.1843,0.3287,onet_bridge,synthetic_occupation,0.75,
bridge_sales_assoc_176,business_professional|cyber_digital|hospitality_retail,business_professional|cyber_digital|hospitality_retail,Enterprising|Social,0.0879,0.0774,0.1442,0.2111,0.2885,0.1909,onet_bridge,synthetic_occupation,0.75,
bridge_apprentice_chef_177,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2799,0.0871,0.1601,0.1399,0.1638,0.1692,onet_bridge,synthetic_occupation,0.75,
bridge_surveyor_178,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1641,0.2764,0.0677,0.1145,0.1481,0.2292,onet_bridge,synthetic_occupation,0.75,
bridge_carpenter_179,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Investigative,0.2907,0.1697,0.1363,0.0899,0.1495,0.164,onet_bridge,synthetic_occupation,0.75,
bridge_game_dev_180,creative_events|hospitality_tourism,creative_events|hospitality_tourism,Artistic|Investigative,0.0537,0.2304,0.2771,0.0836,0.1752,0.1799,onet_bridge,synthetic_occupation,0.75,
bridge_nurse_181,business_professional|health_care|public_sector,business_professional|health_care|public_sector,Social|Conventional,0.0928,0.2082,0.0505,0.2516,0.1664,0.2305,onet_bridge,synthetic_occupation,0.75,
bridge_sustainability_officer_182,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1102,0.205,0.1229,0.181,0.1823,0.1986,onet_bridge,synthetic_occupation,0.75,
bridge_chef_183,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Artistic,0.2337,0.0742,0.208,0.1295,0.1937,0.1608,onet_bridge,synthetic_occupation,0.75,
bridge_sales_assoc_185,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Social,0.0924,0.0701,0.0936,0.2397,0.2714,0.2327,onet_bridge,synthetic_occupation,0.75,
bridge_bar_staff_186,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Social,0.1399,0.0972,0.1361,0.2419,0.2458,0.1392,onet_bridge,synthetic_occupation,0.75,
bridge_network_tech_187,business_professional|cyber_digital,business_professional|cyber_digital,Conventional|Investigative,0.1472,0.2636,0.044,0.1788,0.0995,0.2669,onet_bridge,synthetic_occupation,0.75,
bridge_hotel_manager_188,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.1377,0.1248,0.1267,0.1705,0.2649,0.1755,onet_bridge,synthetic_occupation,0.75,
bridge_agri_tech_189,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2432,0.1603,0.0639,0.148,0.1606,0.2239,onet_bridge,synthetic_occupation,0.75,
bridge_mech_engineer_190,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.2199,0.2877,0.0676,0.0849,0.1341,0.2058,onet_bridge,synthetic_occupation,0.75,
bridge_estate_agent_191,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Conventional,0.097,0.1221,0.1125,0.178,0.2919,0.1984,onet_bridge,synthetic_occupation,0.75,
bridge_data_analyst_192,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.062,0.3187,0.0459,0.1101,0.1459,0.3173,onet_bridge,synthetic_occupation,0.75,
bridge_plumber_193,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Realistic|Conventional,0.2488,0.1677,0.0687,0.1421,0.1491,0.2235,onet_bridge,synthetic_occupation,0.75,
bridge_travel_agent_195,business_professional|health_care|hospitality_retail,business_professional|health_care|hospitality_retail,Enterprising|Conventional,0.0444,0.1035,0.1704,0.2192,0.2347,0.2278,onet_bridge,synthetic_occupation,0.75,
bridge_network_tech_197,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Conventional|Investigative,0.1884,0.229,0.0604,0.1343,0.1007,0.2873,onet_bridge,synthetic_occupation,0.75,
bridge_aerospace_tech_199,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Investigative|Realistic,0.2012,0.278,0.1257,0.0886,0.1061,0.2004,onet_bridge,synthetic_occupation,0.75,
bridge_photographer_200,creative_events,creative_events,Artistic|Realistic,0.1634,0.1566,0.2786,0.1198,0.1505,0.1312,onet_bridge,synthetic_occupation,0.75,
bridge_biotech_201,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1595,0.3063,0.1138,0.0861,0.098,0.2363,onet_bridge,synthetic_occupation,0.75,
bridge_plumber_202,aerospace_manufacturing|construction_green|cyber_digital,aerospace_manufacturing|construction_green|cyber_digital,Realistic|Conventional,0.2631,0.1778,0.0446,0.1516,0.1288,0.234,onet_bridge,synthetic_occupation,0.75,
bridge_farm_manager_204,agri_tech_food|business_professional|construction_green,agri_tech_food|business_professional|construction_green,Enterprising|Realistic,0.2143,0.1687,0.0962,0.1208,0.2409,0.1593,onet_bridge,synthetic_occupation,0.75,
bridge_biomed_eng_205,agri_tech_food|cyber_digital,agri_tech_food|cyber_digital,Investigative|Realistic,0.1675,0.3152,0.0927,0.1469,0.1255,0.1521,onet_bridge,synthetic_occupation,0.75,
bridge_youth_worker_206,education_training|health_care|public_sector,education_training|health_care|public_sector,Social|Artistic,0.0406,0.1313,0.1759,0.3269,0.1576,0.1677,onet_bridge,synthetic_occupation,0.75,
bridge_physio_207,business_professional|creative_events|health_care,business_professional|creative_events|health_care,Social|Conventional,0.1923,0.2068,0.0559,0.2363,0.1016,0.2071,onet_bridge,synthetic_occupation,0.75,
bridge_site_supervisor_208,aerospace_manufacturing|agri_tech_food|hospitality_retail,aerospace_manufacturing|agri_tech_food|hospitality_retail,Enterprising|Realistic,0.21,0.1204,0.1079,0.1097,0.2539,0.1982,onet_bridge,synthetic_occupation,0.75,
bridge_accountant_209,business_professional|creative_events|hospitality_tourism,business_professional|creative_events|hospitality_tourism,Conventional|Investigative,0.0899,0.2216,0.029,0.1327,0.1453,0.3815,onet_bridge,synthetic_occupation,0.75,
bridge_mech_engineer_211,aerospace_manufacturing|construction_green,aerospace_manufacturing|construction_green,Investigative|Realistic,0.2412,0.243,0.1028,0.0736,0.1356,0.2039,onet_bridge,synthetic_occupation,0.75,
bridge_env_tech_212,business_professional|cyber_digital,business_professional|cyber_digital,Investigative|Conventional,0.1732,0.2439,0.1113,0.146,0.1169,0.2088,onet_bridge,synthetic_occupation,0.75,
bridge_civil_servant_213,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Social,0.0885,0.2121,0.0543,0.2332,0.1487,0.2631,onet_bridge,synthetic_occupation,0.75,
bridge_sales_assoc_215,business_professional|hospitality_retail,business_professional|hospitality_retail,Enterprising|Social,0.0965,0.0723,0.0814,0.2422,0.2926,0.2149,onet_bridge,synthetic_occupation,0.75,
bridge_early_years_216,business_professional|health_care|hospitality_tourism,business_professional|health_care|hospitality_tourism,Social|Enterprising,0.1246,0.1227,0.153,0.2522,0.1828,0.1647,onet_bridge,synthetic_occupation,0.75,
bridge_youth_worker_217,health_care|public_sector,health_care|public_sector,Social|Enterprising,0.1198,0.1373,0.0974,0.3245,0.1727,0.1483,onet_bridge,synthetic_occupation,0.75,
bridge_video_editor_219,creative_events,creative_events,Artistic|Conventional,0.0977,0.1747,0.3093,0.0918,0.1402,0.1862,onet_bridge,synthetic_occupation,0.75,
bridge_civil_engineer_220,business_professional|creative_events|cyber_digital,business_professional|creative_events|cyber_digital,Investigative|Conventional,0.1561,0.267,0.0664,0.1105,0.1369,0.2631,onet_bridge,synthetic_occupation,0.75,
bridge_estate_agent_221,aerospace_manufacturing|business_professional|hospitality_retail,aerospace_manufacturing|business_professional|hospitality_retail,Enterprising|Social,0.0931,0.125,0.139,0.1733,0.3081,0.1614,onet_bridge,synthetic_occupation,0.75,
bridge_business_admin_222,aerospace_manufacturing|business_professional|construction_green,aerospace_manufacturing|business_professional|construction_green,Conventional|Investigative,0.0915,0.1746,0.0776,0.1592,0.1451,0.3519,onet_bridge,synthetic_occupation,0.75,
